user_id,created_at,location,favorite_count,retweet_count,text
UWRockBuster,Tue Nov 29 01:11:33 +0000 2016,NYC,0,0,"Sorry, folks, Abdul Razak Ali Artan is the integrated moderate Muslim you've been trying to find, and it's not what you expected. #OSUAttack"
AntichristTears,Tue Nov 29 01:11:33 +0000 2016,,0,0,RT @miss_victoriaxo: And this why i can't stand white bitches sometimes... https://t.co/yPkFErn5bc
RowanTeam,Tue Nov 29 01:11:33 +0000 2016,"Kentucky, USA",0,0,RT @CrimsonCrazies1: The boys Male-Manual Bowling 🎳match is tomorrow @ Executive Strike &amp; Spare @ 3:30. Show up &amp; show out! #MakeItRowdy #B…
OfficalVickyG,Tue Nov 29 01:11:33 +0000 2016,Space,0,0,RT @gabbbyperez: fucking me https://t.co/PWnbOuxQyY
DOGAMUSPRIME,Tue Nov 29 01:11:33 +0000 2016,"Los Angeles, CA",0,0,"RT @Lexual__: Anytime some crazy shit happens because of a white person, be sure to @ Ann Coulter and ask her where the fuck she's at"
ashhland,Tue Nov 29 01:11:33 +0000 2016,,0,0,RT @SteadyTheo: The Argos football jewellery collection is my Black Friday highlight.
ChvrlyDeltv,Tue Nov 29 01:11:33 +0000 2016,Ivory Coast,0,0,BlackBerry - la fouine ft black Kent
G_Winfree,Tue Nov 29 01:11:33 +0000 2016,O H I O ,0,0,"RT @DTDingle: Castro Did Business With Black Farmers, Not the U.S. Government -  https://t.co/FRJUS7Hg0c"
mauricefontai19,Tue Nov 29 01:11:33 +0000 2016,"Rhode Island, USA",0,0,"EVERYONE SHOULD OBEY THE CONSTITUTION,ALL LAW ABIDING CITIZENS SHOULD BE CONCEALED CARRIERS OF A FIREARM TO HELP OU… https://t.co/lmaK1x1Bv7"
BreeezeLand,Tue Nov 29 01:11:33 +0000 2016,"Seattle, WA",0,0,@Yahh_itsKEISHA why give your kid(s) hella gifts you spend your hard earned money on then give a fat white dude all the credit lol
AnaLauraVicent4,Tue Nov 29 01:11:33 +0000 2016,,0,0,@TaynaraCrepaldi  Vc não chorou ? Ou chorou ? Kkk kkk fala q não
Dilons_,Tue Nov 29 01:11:34 +0000 2016,"Manaus, Brasil",0,0,"RT @pointofecstasy: @Dilons_ vesh, estou sempre por aqui, tu que fica na coleira kkk"
Ahmedleader09,Tue Nov 29 01:11:33 +0000 2016,مكة المكرمة,0,0,أعوذ بكلمات الله التامات من شر ما خلق ♻️ https://t.co/HuK2BKgh6S https://t.co/lRcE2ikUGt … https://t.co/lRcE2ikUGt
TriggaTre_24,Tue Nov 29 01:11:33 +0000 2016,"Louisiana, USA",0,0,RT @Mac2Funny: Why do black people do this https://t.co/Q5IGF81EvS
dudareisx,Tue Nov 29 01:11:33 +0000 2016,BH,0,0,Pegaria o guido ? — N sei kkk https://t.co/dEVwuxXLlQ
_vaannaa,Tue Nov 29 01:11:33 +0000 2016,odu20,0,0,RT @LadyOnTheMuna: 100 Years of Beauty: Black Women in the USA 🇺🇸 https://t.co/vinfumHtKm
Annyllmes,Tue Nov 29 01:11:34 +0000 2016,Iowa,0,0,RT @teenagesleuth: Middle-class whites shouting at black people in service jobs that they VOTED FOR TRUMP tells us all we need to know abou…
Todaygiveaway,Tue Nov 29 01:11:34 +0000 2016,hamburg,0,0,Black Friday 50% Off Special – Ends November 27th https://t.co/Wn7hME0y3w
50ShadesPlaisir,Tue Nov 29 01:11:34 +0000 2016,,0,0,Christian j'ai trouvé ton coffre à jouets ?? https://t.co/p19qcQ0c2F
Lizhov,Tue Nov 29 01:11:34 +0000 2016,Maryland,0,0,"RT @I_loovee_lucyy: Forget Black Friday, Cyber Monday is where it's at"
fucklicia,Tue Nov 29 01:11:34 +0000 2016,18 // sydney,0,0,I love listening to white dad rock ngl
expagan,Tue Nov 29 01:11:34 +0000 2016,"Southwestern Ohio, USA",0,0,"RT @LarsenHalleck: @Cernovich 
Meanwhile, here's the journo's style guide on Muslim terrorists. https://t.co/KvkoVS98jO"
laaisba,Tue Nov 29 01:11:34 +0000 2016,Coronel Fabriciano,0,0,@amandaclaudia73 pois é.  Vai viver. Kkk pq viver no brasil nao ta facil. Ela nem deve vim pro casamento. Mas ainda nao sabemos ne.
GoodClothingSh,Tue Nov 29 01:11:34 +0000 2016,,0,0,Thboxs Women Ballet Flats Loafers Slip On Dance Shoes Footwear Black Size 5 https://t.co/7AcHjWID1s https://t.co/78ICaZVOYD
leonaardoalves_,Tue Nov 29 01:11:34 +0000 2016,SJP,0,0,Só pensei... KKK decepção
yuri_sobrinho2,Tue Nov 29 01:11:34 +0000 2016,021,0,0,@Joy_pessanhaa @lpessanha14 iala kkk
Jeijga_Geiyko,Tue Nov 29 01:11:34 +0000 2016,"New York, USA",0,0,"SAMSUNG GALAXY ACE 2 i8160 Black / White - Unlocked, EE - Multi Listing  https://t.co/jHGqkecZvD https://t.co/Rz6ppWypEs"
zbesworld,Tue Nov 29 01:11:34 +0000 2016,"Manchester, England",0,0,RT @Crystal1Johnson: 2015-2016 Academic year enrolled the highest number of African-American medical students in history! https://t.co/I1Wp…
hafuuro,Tue Nov 29 01:11:34 +0000 2016,Kuala Lumpur,0,0,RT @BroTeamPill: THE OHIO STATE ATTACKER WAS INTERVIEWED MONTHS AGO SAYING HE FEARS BEING PERCEIVED AS A STEREOTYPICAL VIOLENT MUSLI… 
mincypher,Tue Nov 29 01:11:34 +0000 2016,,0,0,"RT @ajplus: Thousands in Taipei took to the streets in support of same-sex marriage.

Taiwan is poised to become the first Asia… "
yasboogie,Tue Nov 29 01:11:34 +0000 2016,Harlemite,0,0,"RT @JoyAnnReid: Bannon ""occasionally talked about the genetic superiority of some people"" and ""mused about limiting the vote to pro… "
NewDVDsN,Tue Nov 29 01:11:34 +0000 2016,,0,0,"Some Like It Hot (VHS, 1995) Black &amp; White https://t.co/xCzplyuesf https://t.co/s0nNS95wjP"
FakeUnicode,Tue Nov 29 01:11:34 +0000 2016,AิิิิิิิิิิิิิิิิิิิิิิิิิิิิU,0,0,"@defendersoath ""Emoticion"" is the general term. Sideways Asian variants are ""Kaomoji"", unofficially the westernized sideways are ""Dongers."""
ENEWSPAPERmx,Tue Nov 29 01:11:34 +0000 2016,México,0,0,Niegan 3 escuelas de CDMX inscripción a hijos de familias gay -  https://t.co/b5ci2ZbpXe https://t.co/wp83RL9f9X
GreatCraftsG,Tue Nov 29 01:11:34 +0000 2016,,0,0,Hot 1Roll Black Real Leather Necklace Charms Rope String Cord 1.5mm https://t.co/ZIoJLJOyBU https://t.co/3KDagRBP4H
IncredibleCraf,Tue Nov 29 01:11:34 +0000 2016,,0,0,NEW 5 Yards 1'' 25mm Black Small star Printed Grosgrain Ribbon Hair Bow Sewing https://t.co/yd4YCgO5HP https://t.co/3Ph6UDWvpa
SherryFLRealtor,Tue Nov 29 01:11:34 +0000 2016,"DeLand, Ormond, Daytona Beach",0,0,RT @PageSix: Sofía Vergara’s ex-fiancé Nick Loeb is helping fund President-elect Donald Trump’s White House transition https://t.co/E0vSAfH…
shelsdreaming,Tue Nov 29 01:11:34 +0000 2016,,0,0,why are u so gay? 😏😏 https://t.co/QZ9nET3Zm2
HotBustyasians,Tue Nov 29 01:11:34 +0000 2016,,0,0,"At the gym via /r/realasians #asian, #hotasians, #girl, #hot, #sexy, #porno, #busty, #babe, #sex, #tits https://t.co/WNRb4xQngW"
angpapi,Tue Nov 29 01:11:34 +0000 2016,de/ny,0,0,foh 😂 https://t.co/Xs06mRMQKf
Pacifine1,Tue Nov 29 01:11:34 +0000 2016,,0,0,"RT @DavidCornDC: In Sotomayor Hearings, Jeff Sessions Was Fixated on Discrimination Against White People https://t.co/5eyYb3abkm"
maxruiz95,Tue Nov 29 01:11:34 +0000 2016,Kingdom of Shimmering Waters,0,0,RT @blingspice: 25. Britney Spears realizing Ryan Seacrest isn't gay https://t.co/WjfsIZa4OD
aguynamedjared,Tue Nov 29 01:11:34 +0000 2016,philipeens,0,0,"RT @bretmanrock: The worst type of straight boys are the one that gets mad when you tell them they aint cute.

I might be gay but i can sti…"
dukeblu85,Tue Nov 29 01:11:34 +0000 2016,,0,0,RT @PrisonPlanet: Such a shame this policy will be ending. https://t.co/9nbfdUuQZa
SpecialMusicGe,Tue Nov 29 01:11:34 +0000 2016,,0,0,KARIMBA BLACK CAT HANDLE  Mbira Thumb Piano 9 keys! Handmade in BALI https://t.co/Ca9PwF6Zmi https://t.co/J7p17VInb2
Drobbysteez,Tue Nov 29 01:11:34 +0000 2016,skateboarding @ the Rodeo ,0,0,"RT @ComplexMusic: Kodak Black is out of jail in Florida, but still faces charges in SC. https://t.co/GWwHp90IoY https://t.co/8A2iNlmhyy"
DiamondTwinzEnt,Tue Nov 29 01:11:34 +0000 2016,"Kingston,Jamaica",0,0,‘Spechinal - Pretty White Dress @DiamondTwinzEnt.Foundation’ on #SoundCloud #np https://t.co/jnz6K7Pp8s
toribaker_11,Tue Nov 29 01:11:34 +0000 2016,A Soccer Pitch,0,0,I'm sweating https://t.co/t7YFY9hknA
risblued1,Tue Nov 29 01:11:34 +0000 2016,,0,0,CONNECTED Black Blue White Polka Dots STRETCH TRAVEL KNIT Belted Dress 12 L   via eBay https://t.co/sHa51u8sf1 https://t.co/ZFNp4Mm322
ultszitao,Tue Nov 29 01:11:34 +0000 2016,Jww + pcy,0,0,RT @woosocks: WHITE NIGHT SUCH A BOP AND IM SO GLAD PEOPLE ARE STARTING TO WAKE UP AND PAY ATTENTION TO UP10TION
aniinhareiss,Tue Nov 29 01:11:34 +0000 2016,BH,0,0,entrei pra tomar banho suavemente e quando saio vejo um trem desse... ah nem kkk brincam dms
petaniclos,Tue Nov 29 01:11:34 +0000 2016,Algemesí ~ País Valencià,0,0,"RT @norcoreano: Si Black Friday significa comprar cosas por debajo de su valor, lo contrario a Black Friday es André Gomes."
__FemaleAthlete,Tue Nov 29 01:11:34 +0000 2016,"Benton Harbor, 〽️i",0,0,"RT @seducsive: no female wants to start over with a new guy. telling secrets, giving her body away. falling all over again. it’s too much."
aniyyahjade,Tue Nov 29 01:11:34 +0000 2016,,0,0,White people are crazy . End of story . They can't even deny it
swaggy_b15,Tue Nov 29 01:11:34 +0000 2016,Orlando FL,0,0,Oh man 😐 https://t.co/RAE8a6qV91
wwinjr,Tue Nov 29 01:11:34 +0000 2016,,0,0,@wicary @joanwalsh @JesseDrucker @business He broke the law. What he did was criminal. And now he's going to occupy the White House. Shame!
CTRSteve,Tue Nov 29 01:11:34 +0000 2016,Maryland,0,0,"And this guy RT the double chin photo
&lt;block, write name in black book&gt;
And this guy
&lt;block, write name in black bo… https://t.co/Q8Z2ub9fjK"
KimmieLT,Tue Nov 29 01:11:35 +0000 2016,,0,0,What type of flowers do you like? — Truly i love my long stemmed white and red roses bu... https://t.co/6Y0lQxTUBg
lolodotrv,Tue Nov 29 01:11:35 +0000 2016,"Rio de Janeiro, Brasil",0,0,RT @weedFA4: @lolodotrv bgl ta aq pertinho kkk
DanbQc,Tue Nov 29 01:11:34 +0000 2016,,0,0,White people and Trump’s fault of course. https://t.co/LyZOQ5rC2c
clairexbeth,Tue Nov 29 01:11:35 +0000 2016,htx,0,0,"no, i wont follow u back and turn on ur notifications... i didnt ask for ur generic white boy twitter account to show up in my mentions thx"
FrancoeurAriane,Tue Nov 29 01:11:35 +0000 2016,"Grand Blanc, MI",0,0,There's no black friday in canada... https://t.co/G3MCRecC2D
CastilloAlex789,Tue Nov 29 01:11:35 +0000 2016,,0,0,"RT @ComplexMusic: Kodak Black is out of jail in Florida, but still faces charges in SC. https://t.co/GWwHp90IoY https://t.co/8A2iNlmhyy"
ToddDarby,Tue Nov 29 01:11:35 +0000 2016,"Tampa, FL",0,0,"RT @NBCNews: White Americans are the biggest terror threat in U.S., study finds http://t.co/cxoFBB8Q61 http://t.co/iFt40G7X9V"
marlom_miranda,Tue Nov 29 01:11:35 +0000 2016,"Belém Novo, Porto Alegre",0,0,E pensa um pouco kkk
gabrielly16176,Tue Nov 29 01:11:35 +0000 2016,,0,0,"RT @jthirlwallbr: Jade mudou a letra do seu solo em SOTME em apoio a comunidade LGBT Ela trocou o 'baby' por 'girl' #MTVStarsLittleMix
http…"
bengibson33,Tue Nov 29 01:11:35 +0000 2016,,0,0,RT @ThaRightStuff: Generally people that stop hateful killers are considered heroes in our culture. If that makes you uncomfortable th… 
faithdnyoptonli,Tue Nov 29 01:11:35 +0000 2016,North Carolina and New Jersey,0,0,"RT @elephantsalive: (1) #GivingTuesday - your support will be used to track an elephant,buy a beehive to protect a tree or support a Bl… "
BestCellPhonesB,Tue Nov 29 01:11:34 +0000 2016,,0,0,Samsung Galaxy S6 Edge SM-G925V - 32GB - White Verizon Unlocked https://t.co/KKF3fI4rLx https://t.co/nPFk5rR3H6
dhsclass2017,Tue Nov 29 01:11:35 +0000 2016,,0,0,Wear white tomorrow for the #whiteout and bring a monetary donation or canned food. WBZ will be here in the evening to cover the event!
gayeggos,Tue Nov 29 01:11:35 +0000 2016,"Eugene, OR",0,0,"RT @notsoratedr: You're gay? I still love you
You're lesbian? Still love you
You're bi or trans? Still love you
You're part of the Beyhive?…"
PabloPH167,Tue Nov 29 01:11:35 +0000 2016,Brasil,0,0,- Pessoas Que Respondem rápido vão pro céu kkk
tmspears,Tue Nov 29 01:11:35 +0000 2016,,0,0,"RT @TheMarkRomano: On the day a Somali refugee attacked at Ohio State, let us remember that Obama let in 43,000 Somali refugees!

https://t…"
sameersadik1,Tue Nov 29 01:11:35 +0000 2016,,0,0,"أعوذ بكلمات الله التامات من شر ما خلق
♻️ https://t.co/Eei0lJ2VXC"
JhonMoura3,Tue Nov 29 01:11:35 +0000 2016,SUNSHINE FC ⚽,0,0,Pablo Tá me confundindo kkk
karlakakes56,Tue Nov 29 01:11:35 +0000 2016,"CA., (it's cold and it's damp)",0,0,ALSO handy holding make-up! Taught that when I was a theatre major! https://t.co/qyfYhMV2vX
pinay_cams,Tue Nov 29 01:11:35 +0000 2016,,0,0,MasterCum4You is currently Live Free Chat #pinay #filipina #philippines #manila #cebu #angeles #asian #sex #pussy #… https://t.co/L9EUzSdMS3
JamesKelly13,Tue Nov 29 01:11:35 +0000 2016,,0,0,"RT @stevemorris__: Relative: Hi! How are you
Me: Hillary Rodham Clinton won more votes than any white man in American history."
ryssaloha,Tue Nov 29 01:11:35 +0000 2016,,0,0,"currently in my design class with all white ppl hating on Lil Yachty &amp; rap music &amp; im just here like.................... 

das my shit"
skippay95,Tue Nov 29 01:11:35 +0000 2016,"Newark, NJ",0,0,"RT @HotNewHipHop: Kodak Black has been extradited to South Carolina 

https://t.co/UJk5u1xK0T"
VA4Hillary1,Tue Nov 29 01:11:35 +0000 2016,"McLean, Virginia, USA",0,0,"RT @WordsMeanThingz: @endofracism @chemvor 
1) I hope Dylan Roof is executed.
2) Islam is not a race. It is an evil ideology which I vigoro…"
igoaftme,Tue Nov 29 01:11:35 +0000 2016,,0,0,@AugusGimenez si vos sos gay
soaksponge,Tue Nov 29 01:11:35 +0000 2016,"California, USA",0,0,"RT @paulsperry_: Ellison is in bed with CAIR. If Ellison heads DNC, a terrorist front will effectively control the Democratic Party https:/…"
_rossie_4_,Tue Nov 29 01:11:35 +0000 2016,Snapchat: micheylah_ross ,0,0,"""Your black eyes don't even faze me anymore. I just kinda expect it during basketball season"" 
-My mom"
LolzMaika141,Tue Nov 29 01:11:35 +0000 2016,,0,0,@feeeelps poderia ser quadro negro?
DerrickWyrms,Tue Nov 29 01:11:35 +0000 2016,The Admiral's Arms,0,0,"RT @ezlusztig: If you are a Republican today, whatever your personal feelings about Trump, you now own his racism, sexism, and bigotry. It'…"
DenBlee,Tue Nov 29 01:11:35 +0000 2016,toto-land,0,0,@GingerGander Flashback to all the idiots who said they were leaving the country when that 'black guy' got elected president ....
MrPryde,Tue Nov 29 01:11:35 +0000 2016,,0,0,RT @TheHooperJay_22: this video is screaming for every female 😂😂😂  https://t.co/2kTDsfqpnD
SFritzoni,Tue Nov 29 01:11:35 +0000 2016,,0,0,@dottiechauncy @4TheTruth2012 @DrJillStein your murderous cunt bitch will never see the White House!!
joneslex1,Tue Nov 29 01:11:35 +0000 2016,sc || lexiejones_13,0,0,RT @estebannbenitez: @joneslex1 @wtfidekuhhhh 😩 https://t.co/APrbQELalj
thatcoolknow,Tue Nov 29 01:11:35 +0000 2016,,0,0,Apple iPhone 5s – 16GB – Black (Verizon) Smartphone https://t.co/CfohZub2k7 https://t.co/MJpePEImYl
rayesocial,Tue Nov 29 01:11:36 +0000 2016,"Brooklyn, NY",0,0,That's mad offensive go away. Gay people don't say shit like that about us https://t.co/q7CqRjnfir
sghuleh,Tue Nov 29 01:11:35 +0000 2016,Arizona,0,0,RT @OriginalFunko: RT &amp; follow @OriginalFunko for the chance to win a @GameStop exclusive Black Friday Mystery Box! We're picking SIX… 
JamesGPeterson2,Tue Nov 29 01:11:36 +0000 2016,"Fort Bragg, NC",0,0,"RT @CubsAreWSChamps: ""Slashing through the snow with my one black Dirty K, in the screets we roll shooting all the way PEW PEW PEW"" https:/…"
Janequia_,Tue Nov 29 01:11:36 +0000 2016,Made in USA,0,0,RT @KanaeVu: These hoes leave their children just to be fake gay for Tv? #LHHNY
imaniems_,Tue Nov 29 01:11:36 +0000 2016,"Baltimore, MD",0,0,"The same white people who are ""shocked"" by DT as POTUS are the same ones who use racism to fuel their work. 
Only one shocked is you, boo."
itsmyreality_,Tue Nov 29 01:11:36 +0000 2016,,0,0,RT @RicheyCollazo: Twitter is the only place I see so many non black people speaking in AAVE. you talk the talk in real life &amp; they be like…
DavidAllenMorr1,Tue Nov 29 01:11:36 +0000 2016,"Boiling Springs, SC",0,0,"RT @FrankLuntz: Yes, police officers who save people from being killed are considered heroes.

Because they are heroes.… "
Jeijga_Geiyko,Tue Nov 29 01:11:36 +0000 2016,"New York, USA",0,0,Samsung Galaxy Ace 2 GT-I8160 - Onyx Black Smartphone https://t.co/Y4wlbCFsJV https://t.co/RXyh2bgjd2
avorencia,Tue Nov 29 01:11:36 +0000 2016,Bad Asf Academy ,0,0,RT @Jae_Chance: 😂 https://t.co/BKafEsx5Iy
RalphyRebel,Tue Nov 29 01:11:36 +0000 2016,"West Palm Beach, FL",0,0,"Got a sweet asian chick, she go lo-meinnnn"
Adornmentality,Tue Nov 29 01:11:36 +0000 2016,The Land of Jewels ,0,0,"White House Chief of Staff, Denis McDonough, discusses how much President Obama and he discuss… https://t.co/R6PlwUd0k9"
indaermakova191,Tue Nov 29 01:11:36 +0000 2016,,0,0,naked asian hot https://t.co/0XqjKEMSPd
fritsche_auds,Tue Nov 29 01:11:36 +0000 2016,,0,0,"99% Muslim, 43,000 Somali refugees settled in US under Obama | Washington Examiner https://t.co/iI50kbKPhl!"
luccostagr11,Tue Nov 29 01:11:36 +0000 2016,,0,0,"4+1=9,  ah mizeravi kkk https://t.co/kAcCSmS4qv"
bethmoreno,Tue Nov 29 01:11:36 +0000 2016,Sao Paulo,0,0,"-Como parecer antenada no Netflix? 
-Simples. Só falar que qualquer coisa é ""tão black mirror"""
materialgirl_me,Tue Nov 29 01:11:36 +0000 2016,Neverland,0,0,These hoes leave their children just to be fake gay for TV? #LHHNY
DrGlam,Tue Nov 29 01:11:36 +0000 2016,,0,0,"RT @Greg_Palast: About 50,000 people lost their votes in Michigan because they were accused of potentially voting twice—that’s ten t… "
FactsRarely,Tue Nov 29 01:11:36 +0000 2016,Boston,0,0,You some kind of idiot or something? https://t.co/Xp55p8g2pC
SOTTnet,Tue Nov 29 01:11:36 +0000 2016,Global,0,0,Earth Changes: Massive sinkhole opens on Ramapough-Lenape Native American land in New Jersey https://t.co/1IuOhqvjxI #sinkhole #NewJersey
dealzzdealzz,Tue Nov 29 01:11:36 +0000 2016,,0,0,Check out Big &amp; Tall Grand River black denim men shorts size 70 waist #GrandRiver #shorts https://t.co/Ean9AdJDdc via @eBay
MarthaLynneOwe1,Tue Nov 29 01:11:36 +0000 2016,Southern Maine,0,0,RT @machonejack: Trump was right system is rigged with help from corrupt crooked GOP congress who re mapped counties districts to ge… 
StilesIsMine,Tue Nov 29 01:11:36 +0000 2016,杭州,0,0,"RT @stevemorris__: Relative: Hi! How are you
Me: Hillary Rodham Clinton won more votes than any white man in American history."
__joshh9,Tue Nov 29 01:11:36 +0000 2016,,0,0,RT @NoHoesGeorge: TIPS TO SURVIVE A WHITE FAMILY THANKSGIVING: https://t.co/U9wU4eUZJI
litneyh0uston,Tue Nov 29 01:11:36 +0000 2016,,0,0,RT @VerySmartBros: On InsecureHBO's Revolutionary (And Real) Depictions Of Young Black People Having Sex https://t.co/5HYQ7GWju0
NanaOxford,Tue Nov 29 01:11:36 +0000 2016,"Arkansas, USA",0,0,"RT @DevildogCPL: OSU jihadi Abdul Artan:“I’m a Muslim, it’s not what the media portrays me to be” https://t.co/hSb6OWzyBe &gt;Enjoy your 72 vi…"
assangistan,Tue Nov 29 01:11:36 +0000 2016,On the moon,0,0,"RT @JShahryar: You scream in my mentions: ""Being White is not an ideology!""

No? Didn't your ancestors falsely create a racial ideology to…"
PrezCarter313,Tue Nov 29 01:11:36 +0000 2016,,0,0,I liked a @YouTube video https://t.co/trDYI10A4h French Montana - Lockjaw Ft. Kodak Black (Instrumental)
antaknowsbest,Tue Nov 29 01:11:36 +0000 2016,"Los Angeles, CA",0,0,Huh???? https://t.co/PHb8aaQgiS
morway_abby,Tue Nov 29 01:11:36 +0000 2016,,0,0,"RT @ashtrous: plain white t's guy and delilah didn't even date. she didn't like him at all. they never had it ""good"". again, love is a scam…"
__eli______,Tue Nov 29 01:11:36 +0000 2016,,0,0,"RT @ComplexMusic: Kodak Black is out of jail in Florida, but still faces charges in SC. https://t.co/GWwHp90IoY https://t.co/8A2iNlmhyy"
altmimi_58,Tue Nov 29 01:11:36 +0000 2016,,0,0,"سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته
♻️ https://t.co/cZ8KbOaqvr"
DobaDoba345,Tue Nov 29 01:11:36 +0000 2016,Mers el Kebir                 ,0,0,"اللهم صل وسلم على نبينا محمد
♻️ https://t.co/dg2LvBVrO5"
MarcoDuarte07,Tue Nov 29 01:11:36 +0000 2016,,0,0,@ArthurBotelho12 que ce acha que eu sei ne kkk
gabyermias,Tue Nov 29 01:11:36 +0000 2016,"iPhone: -37.981457,145.211655",0,0,"Classroom orientation 😍

#lastorientation #gettingreadyforprep (at Maranatha Christian School Junior Campus) — https://t.co/L02zyaDCMB"
r_shravn,Tue Nov 29 01:11:36 +0000 2016,Hindustan,0,0,RT @PrisonPlanet: Such a shame this policy will be ending. https://t.co/9nbfdUuQZa
elevenbravo138,Tue Nov 29 01:11:36 +0000 2016,Chicago and Brooklyn,0,0,"RT @artaphernes: @PotzT @thekarami Btw, the chances of you getting killed by a Muslim terrorist is the same as getting killed by an asteroi…"
Kiyahtaughtyou,Tue Nov 29 01:11:36 +0000 2016,,0,0,RT @KremeOverHoes: Yall niggas gay for flirtin with my girl. Her dm and notications comes to my phone so basically u flirtin with me. 🐸☕️
paullasouza008,Tue Nov 29 01:11:36 +0000 2016,"Rio de Janeiro, Brasil",0,0,Se taina me marca na foto dessa grta eu mato elaa kkk
kasparhohlov81,Tue Nov 29 01:11:36 +0000 2016,,0,0,amateur asian porno https://t.co/t5bZBxkPv6
ValeriaRod__,Tue Nov 29 01:11:36 +0000 2016,United States,0,0,RT @miss_victoriaxo: And this why i can't stand white bitches sometimes... https://t.co/yPkFErn5bc
Mike_Ranallo22,Tue Nov 29 01:11:36 +0000 2016,"Cleveland, OH",0,0,Lol just stop https://t.co/UXQT0nVTQl
neutronneedle,Tue Nov 29 01:11:37 +0000 2016,3rd rock from the Sun,0,0,"RT @chrislhayes: In 1876 the Republican party was the party of both multiracial democracy/ racial justice *and* what we'd now call the ""coa…"
_laricoota,Tue Nov 29 01:11:37 +0000 2016,,0,0,Marolo conversando com michelzinho kkk ❤
kiriakyudin,Tue Nov 29 01:11:37 +0000 2016,,0,0,#lesbian sex pic galleries kissing and sexy https://t.co/Is6FfL7NyA
BritneErica,Tue Nov 29 01:11:37 +0000 2016,,0,0,"RT @lovelyti: so this chick really gave up her job and SON, to work on her 1st lesbian relationship lol i guess  #LHHNY https://t.co/LLFmVl…"
gebenj_,Tue Nov 29 01:11:36 +0000 2016,,0,0,RT @africanhateyou: This question is as stupid as you are. https://t.co/W6lDrcvE1g
HMaewest,Tue Nov 29 01:11:37 +0000 2016,"Florida, USA",0,0,RT @WeNeedTrump: How many people have to get injured or killed before the left realizes Muslim refugees don't integrate with our society? #…
tro0ok_8338,Tue Nov 29 01:11:37 +0000 2016,,0,0,"اللهم صل وسلم على نبينا محمد
♻️ https://t.co/1eBGyE3krA"
Young_Nation859,Tue Nov 29 01:11:37 +0000 2016,"Winchester, Kentucky",0,0,Fox and Monk are wear one blue and one white Kobe 9 low. Pretty dope
MyArin99,Tue Nov 29 01:11:36 +0000 2016,WM Entertainment,0,0,"[CAP] 161128 White (화이트) - HAHA (하하) , OH MY GIRL (오마이걸) (Feat. M.TySON (엠타이슨)) #OHMYGIRL #ARIN #오마이걸 #아린 ©Arin_Tha… https://t.co/tIAHVb0Jsl"
brxe_xo,Tue Nov 29 01:11:37 +0000 2016,"Detroit, MI",0,0,BYE 💀💀💀💀💀💀 https://t.co/6hNEpJJsAO
yungbasedaus,Tue Nov 29 01:11:37 +0000 2016,Hotlanta,0,0,"RT @HotNewHipHop: Kodak Black has been extradited to South Carolina 

https://t.co/UJk5u1xK0T"
DIRTYDUNNZ,Tue Nov 29 01:11:37 +0000 2016,Chicago,0,0,"@bear_of_pi first of all, show me a reputable source that says whites killed 100 million black people"
veehdz,Tue Nov 29 01:11:37 +0000 2016,htx / smtx,0,0,RT @miss_victoriaxo: And this why i can't stand white bitches sometimes... https://t.co/yPkFErn5bc
JLG1956,Tue Nov 29 01:11:37 +0000 2016,"Missouri, USA",0,0,"RT @bob_owens: .@GershKuntzman ISIS has been calling for knife and vehicle attacks. A Muslim student follows their lead, and you see nothin…"
pjangeerkhan,Tue Nov 29 01:11:37 +0000 2016,,0,0,"RT @AhmadiyyaTimes: Malta: Ahmadiyya Muslim Association presents wheelchairs, books, to the Community Chest Fund… "
DonnellyWaggone,Tue Nov 29 01:11:37 +0000 2016,,0,0,black cock latin girl https://t.co/pM1BxNOKfJ
daddykaila,Tue Nov 29 01:11:37 +0000 2016,maryland,0,0,"RT @lovelyti: so this chick really gave up her job and SON, to work on her 1st lesbian relationship lol i guess  #LHHNY https://t.co/LLFmVl…"
lilmike_2013,Tue Nov 29 01:11:37 +0000 2016,,0,0,Space race pt. 2 👏🏾✊🏾 https://t.co/VlaiUxQdQ7
NewCellPhonesC,Tue Nov 29 01:11:37 +0000 2016,,0,0,Apple iPhone 7 (Latest Model) - 32GB - Black (Verizon) Smartphone https://t.co/Y7W16LF2xB https://t.co/CYKrw6K9Lg
Lorbass1962,Tue Nov 29 01:11:37 +0000 2016,Thalkirchen-Obersendling-Forst,0,0,"RT @TransportersOz: It ain't the CDU running Germany anymore, it's the AKP. #FuckErdogan https://t.co/ocu1EBNRKT"
matt_lichstein,Tue Nov 29 01:11:37 +0000 2016,,0,0,"RT @Milbank: If you believe millions illegally voted for Clinton, you may also believe juice from juice boxes turns you gay. https://t.co/J…"
igracefromspace,Tue Nov 29 01:11:37 +0000 2016,INT. FUN HOME - DAY,0,0,found us @h2_homo https://t.co/nL3Hd3aM50
romaychocoatin,Tue Nov 29 01:11:37 +0000 2016,Paradise,0,0,RT @TheWorldStories: I want to visit the black beaches of Hawaii/Iceland💅 https://t.co/kgRIfdljXE
MKEBeerAlert,Tue Nov 29 01:11:37 +0000 2016,MKE,0,0,Black Husky Pale Ale With Citra! by Black Husky Brewing found at Sugar Maple. Tell 'em thank you.
